video_id,frame_path,slot_name,crop_type,crop_path,card_name,score,needs_review,review_priority,slot_roi_x,slot_roi_y,slot_roi_w,slot_roi_h
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00030.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00030_card_3.jpg,valkyrie,32,True,high,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00030.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00030_card_4.jpg,knight,1,True,high,840,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00030.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00030_next_card.jpg,mini-pekka,42,True,medium,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00016.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00016_card_1.jpg,skeleton-king,45,True,medium,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00016.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00016_card_3.jpg,goblin-hut,28,True,high,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00016.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00016_card_4.jpg,goblin-cage,50,True,medium,840,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00016.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00016_next_card.jpg,skeleton-dragons,102,False,low,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00060.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00060_card_1.jpg,skeleton-king,44,True,medium,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00060.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00060_card_2.jpg,skeleton-dragons,41,True,medium,430,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00060.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00060_card_3.jpg,valkyrie,40,True,medium,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00060.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00060_card_4.jpg,mini-pekka,20,True,high,840,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00060.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00060_next_card.jpg,musketeer,66,True,medium,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00049.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00049_card_1.jpg,skeleton-king,23,True,high,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00049.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00049_card_3.jpg,valkyrie,20,True,high,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00049.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00049_card_4.jpg,mini-pekka,16,True,high,840,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00049.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00049_next_card.jpg,musketeer,57,True,medium,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00097.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00097_card_1.jpg,skeleton-king,35,True,high,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00097.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00097_card_2.jpg,skeleton-dragons,36,True,high,430,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00097.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00097_next_card.jpg,goblin-hut,89,False,low,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00072.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00072_card_1.jpg,skeleton-king,27,True,high,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00072.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00072_card_2.jpg,skeleton-dragons,17,True,high,430,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00072.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00072_card_3.jpg,valkyrie,24,True,high,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00043.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00043_card_1.jpg,skeleton-king,60,True,medium,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00043.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00043_card_2.jpg,skeleton-dragons,66,True,medium,430,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00043.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00043_card_3.jpg,valkyrie,48,True,medium,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00043.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00043_next_card.jpg,mini-pekka,41,True,medium,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00056.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00056_card_1.jpg,skeleton-king,37,True,high,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00056.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00056_card_2.jpg,skeleton-dragons,44,True,medium,430,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00056.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00056_card_3.jpg,valkyrie,30,True,high,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00056.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00056_card_4.jpg,mini-pekka,16,True,high,840,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00056.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00056_next_card.jpg,musketeer,74,False,low,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00011.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00011_card_1.jpg,skeleton-king,91,False,low,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00011.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00011_card_3.jpg,goblin-hut,84,False,low,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00011.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00011_card_4.jpg,goblin-cage,114,False,low,840,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00011.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00011_next_card.jpg,skeleton-dragons,93,False,low,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00032.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00032_card_1.jpg,skeleton-king,35,True,high,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00032.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00032_card_2.jpg,skeleton-dragons,37,True,high,430,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00032.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00032_card_3.jpg,valkyrie,33,True,high,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00032.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00032_card_4.jpg,goblin-cage,33,True,high,840,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00032.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00032_next_card.jpg,mini-pekka,44,True,medium,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00062.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00062_card_1.jpg,skeleton-king,52,True,medium,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00062.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00062_card_2.jpg,skeleton-dragons,49,True,medium,430,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00062.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00062_card_3.jpg,valkyrie,48,True,medium,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00062.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00062_card_4.jpg,mini-pekka,21,True,high,840,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00062.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00062_next_card.jpg,musketeer,66,True,medium,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00083.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00083_card_1.jpg,skeleton-king,48,True,medium,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00083.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00083_card_2.jpg,skeleton-dragons,44,True,medium,430,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00083.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00083_card_3.jpg,valkyrie,43,True,medium,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00083.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00083_next_card.jpg,fireball,33,True,high,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00005.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00005_card_1.jpg,musketeer,76,False,low,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00005.jpg,card_3,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00005_card_3.jpg,goblin-hut,88,False,low,630,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00005.jpg,card_4,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00005_card_4.jpg,goblin-cage,122,False,low,840,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00005.jpg,next_card,next,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/next/phone-recording9/frame_00005_next_card.jpg,skeleton-king,99,False,low,40,2260,120,125
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00019.jpg,card_1,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00019_card_1.jpg,skeleton-king,57,True,medium,230,2020,220,300
phone-recording9,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/frames/phone-recording9/frame_00019.jpg,card_2,hand,/home/keschler/Documents/Coding/cr-bot/capture/data/card_classifier/crops/hand/phone-recording9/frame_00019_card_2.jpg,skeleton-dragons,61,True,medium,430,2020,220,300
